ARROZ,KG,5.0,7896006711155
ARROZ,KG,5.0,7897136323331
ARROZ,KG,5.0,7896550750020
ARROZ,KG,5.0,7896086420312
ARROZ,KG,5.0,7896901200143
ARROZ,KG,5.0,7896490500013
ARROZ,KG,5.0,7893500020158
ARROZ,KG,5.0,7897140100010
ARROZ,KG,5.0,7898949924081
ARROZ,KG,5.0,7896401100325
ARROZ INTEGRAL,KG,1.0,7893500018483
ARROZ INTEGRAL,KG,1.0,7896230400443
AVEIA,G,200.0,7891095028344
BAND AID,,-1,7891010504755
BARRA DE CEREAL,UN,4.0,7897900314008
BEBIDA LÁCTEA CHOCOLATE,ML,180.0,7891000379103
BEBIDA LÁCTEA CHOCOLATE,L,1.0,7898080640925
BISNAGUINHA,G,300.0,7891203010605
BOLACHA,G,90.0,7896058257670
BOLACHA,G,90.0,7896002369787
BOLACHA,G,100.0,7896058256895
BOLACHA,G,100.0,7891962050072
BOLACHA,G,100.0,7896011100234
BOLACHA,G,100.0,7896061302251
BOLACHA,G,110.0,7898176550367
BOLACHA,G,110.0,7896022204891
BOLACHA,G,110.0,7898176550350
BOLACHA,G,110.0,7891962035505
BOLACHA,G,110.0,7898176550312
BOLACHA,G,110.0,7898176550343
BOLACHA,G,120.0,7891962035550
BOLACHA,G,120.0,7891962035529
BOLACHA,G,120.0,7896024720467
BOLACHA,G,120.0,7891962035536
BOLACHA,G,130.0,7891000241356
BOLACHA,G,130.0,7896071024716
BOLACHA,G,130.0,7891000241370
BOLACHA,G,135.0,7896085051968
BOLACHA,G,135.0,7896085051975
BOLACHA,G,135.0,7896085052002
BOLACHA,G,135.0,7622300741235
BOLACHA,G,140.0,7891962036984
BOLACHA,G,140.0,7891000018774
BOLACHA,G,140.0,7891000023808
BOLACHA,G,140.0,7622300741136
BOLACHA,G,140.0,7891000086193
BOLACHA,G,140.0,7891962037028
BOLACHA,G,140.0,7891962037011
BOLACHA,G,140.0,7622300989446
BOLACHA,G,140.0,7891000241295
BOLACHA,G,140.0,7891962036991
BOLACHA,G,140.0,7891962037004
BOLACHA,G,145.0,7896085075551
BOLACHA,G,150.0,7896045318711
BOLACHA,G,160.0,7896003706598
BOLACHA,G,160.0,7896003703863
BOLACHA,G,160.0,7891000018750
BOLACHA,G,160.0,7896003706536
BOLACHA,G,160.0,7896003706581
BOLACHA,G,160.0,7896003702200
BOLACHA,G,170.0,7891000060421
BOLACHA,G,200.0,7896022205140
BOLACHA,G,200.0,7896003700800
BOLACHA,G,200.0,7896022205157
BOLACHA,G,200.0,7896003700817
BOLACHA,G,200.0,7896058202540
BOLACHA,G,200.0,7891000089859
BOLACHA,G,200.0,7896022205195
BOLACHA,G,200.0,7896003700992
BOLACHA,G,200.0,7891168100014
BOLACHA,G,200.0,7891000919705
BOLACHA,G,200.0,7891962014999
BOLACHA,G,200.0,7896085000607
BOLACHA,G,200.0,7896058204537
BOLACHA,G,200.0,7891962014982
BOLACHA,G,200.0,7896085053832
BOLACHA,G,300.0,7896998705217
BOLACHA,G,300.0,7896998705200
BOLACHA,G,300.0,7896998705309
BOLACHA,G,300.0,7896200031172
BOLACHA,G,300.0,7891203059345
BOLACHA,G,300.0,7622300992330
BOLACHA,G,300.0,7896372400554
BOLACHA,G,330.0,7896022204648
BOLACHA,G,330.0,7896003702682
BOLACHA,G,360.0,7896022205225
BOLACHA,G,360.0,7896022205201
BOLACHA,G,360.0,7896022205164
BOLACHA,G,360.0,7896022205232
BOLACHA,G,375.0,7896058251241
BOLACHA,G,375.0,7896058252279
BOLACHA,G,375.0,7896058251197
BOLACHA,G,375.0,7896058251203
BOLACHA,G,375.0,7896058253917
BOLACHA,G,400.0,7896003703078
BOLACHA,G,400.0,7896080866130
BOLACHA,G,400.0,7896003703245
BOLACHA,G,400.0,7896080861135
BOLACHA,G,400.0,7896003703085
BOLACHA,G,400.0,7896003703054
BOLACHA,G,400.0,7896003703634
BOLACHA,G,400.0,7896085052163
BOLACHA,G,400.0,7896003702934
BOLACHA,G,400.0,7896003703214
BOLACHA,G,400.0,7896085052071
BOLACHA,G,400.0,7896080861043
BOLACHA,G,400.0,7896003703641
BOLACHA,G,400.0,7896080870274
BOLACHA,G,400.0,7896085052088
BOLACHA,G,400.0,7896003703061
BOLACHA,G,400.0,7896071001656
BOLACHA,G,400.0,7896071024860
BOLACHA,G,400.0,7896080870243
BOLACHA,G,500.0,7891203021168
BOLACHA,G,500.0,7891203021601
BOLO,,-1,7896022204914
BOMBOM DE CEREJA,G,94.0,7896079820037
CAFÉ,G,250.0,7896089012460
CAFÉ,G,500.0,7896089011357
CAFÉ,G,500.0,7896070900158
CAFÉ,G,500.0,7896239300362
CAFÉ,G,500.0,7896048300720
CAFÉ,G,500.0,7896048300966
CAFÉ,G,500.0,7896070902503
CAFÉ,G,500.0,7896048300027
CAFÉ,G,500.0,7896089010916
CAFÉ,G,500.0,7896627935336
CAFÉ,G,500.0,7896005801826
CAFÉ,G,500.0,7892222300500
CAFÉ,G,500.0,7896500100011
CAFÉ SOLÚVEL,G,50.0,7891021007429
CAIXA DE BOMBONS,,-1,7891000113608
CEREAL,G,120.0,7891000070673
CHOCOLATE BARRA,G,100.0,7891000243152
COTONETE,,-1,7891010560812
COTONETE,,-1,7899686700235
COTONETE,,-1,7896235353171
COTONETE,,-1,7891010560737
CREME DE BARBEAR,,-1,7891350011043
DESENGORDURANTE,ML,500.0,7891035285158
DESENGORDURANTE,ML,500.0,7894650004463
DESINFETANTE,L,1.0,7895000393527
DESINFETANTE,L,1.0,7896040703710
DESINFETANTE,L,1.0,7896733600760
DESINFETANTE,L,1.0,7896098904671
DESINFETANTE,L,1.0,7891024194607
DESINFETANTE,L,1.0,7896733600746
DESINFETANTE,L,2.0,7896384801431
DESINFETANTE,L,2.0,7896105500186
DESINFETANTE,L,2.0,7898009350010
DESINFETANTE,L,2.0,7896384801417
DESINFETANTE,L,2.0,7896527700386
DESINFETANTE,L,2.0,7896183300173
DESINFETANTE,L,2.0,7896183300319
DESINFETANTE,L,2.0,7896527701185
DESINFETANTE,L,2.0,7896527700379
DESINFETANTE,L,2.0,7896384801196
DESINFETANTE,L,2.0,7896183302429
DESINFETANTE,L,2.0,7896183300180
DESINFETANTE,L,2.0,7896527700355
DESINFETANTE,L,2.0,7896056401044
DESINFETANTE,L,2.0,7896056402485
DESINFETANTE,L,2.0,7896183302436
DESINFETANTE,L,5.0,7896527701642
DESINFETANTE,ML,750.0,7896097600024
DESINFETANTE,ML,750.0,7896097600017
DESINFETANTE,ML,750.0,7891022101256
DESINFETANTE,L,2.0,7896056401549
DESINFETANTE,L,2.0,7891022080025
DESINFETANTE,ML,500.0,7896098903629
DESINFETANTE,ML,500.0,7896098903612
DESINFETANTE,ML,500.0,7897664140196
DESINFETANTE,ML,500.0,7891024120705
DESINFETANTE,ML,500.0,7897664140226
DESINFETANTE,ML,500.0,7896098900604
DESINFETANTE,ML,500.0,7891024127605
DESINFETANTE,ML,500.0,7891022854244
DESINFETANTE,ML,500.0,7891024194249
DESINFETANTE,ML,500.0,7896098900628
DESINFETANTE,ML,500.0,7891035285257
DESODORANTE,,-1,7896049528512
DESODORANTE,,-1,7791293035017
DESODORANTE,,-1,7891177816869
DESODORANTE,,-1,7791293034997
DETERGENTE,ML,500.0,7896098900215
DETERGENTE,ML,500.0,7896098900208
DETERGENTE,ML,500.0,7891022100372
DETERGENTE,ML,500.0,7896733600050
DETERGENTE,ML,500.0,7896098900253
DETERGENTE,ML,500.0,7896098900239
DETERGENTE,ML,500.0,7897664130043
DETERGENTE,ML,500.0,7891022638004
DETERGENTE,ML,500.0,7896733600111
DETERGENTE,ML,500.0,7896733600128
DETERGENTE,ML,500.0,7897664130319
DETERGENTE,ML,500.0,7897664130012
DETERGENTE,ML,500.0,7897664130036
DETERGENTE,ML,500.0,7891022639001
DETERGENTE,ML,500.0,7896527700751
DETERGENTE,ML,500.0,7897664130029
DETERGENTE,ML,500.0,7896527700782
DETERGENTE,ML,500.0,7896098900277
DETERGENTE,ML,500.0,7891022637007
DETERGENTE,ML,500.0,7896098900222
DETERGENTE,ML,500.0,7891022640007
DETERGENTE,ML,500.0,7896733600135
DETERGENTE,ML,500.0,7896098902042
DETERGENTE,ML,500.0,7896527700768
DETERGENTE,L,5.0,7896527700485
DETERGENTE,UN,6.0,7896098900840
DETERGENTE,ML,500.0,7891150058552
DETERGENTE,ML,500.0,7891150057630
DOCES BALA-,G,200.0,7896238400018
ERVILHA SACHÊ,,-1,7897517209056
ERVILHA CONSERVA,,-1,7896102501018
ERVILHA CONSERVA,,-1,7898905153289
ERVILHA CONSERVA,,-1,7898930141039
ERVILHA CONSERVA,,-1,7896292300545
ERVILHA CONSERVA,,-1,7896292311282
ERVILHA CONSERVA,,-1,7896102589146
ESCOVA DE DENTE,UN,1.0,7897217400296
ESCOVA DE DENTE,UN,1.0,7891024184509
ESCOVA DE DENTE,UN,1.0,7891528016498
ESCOVA DE DENTE,UN,1.0,7897217400142
ESCOVA DE DENTE,UN,1.0,7891528112534
ESCOVA DE DENTE,UN,1.0,7891010925543
ESCOVA DE DENTE,UN,2.0,7897217400326
ESCOVA DE DENTE,UN,2.0,7891024008799
ESCOVA DE DENTE,UN,2.0,7891024186244
ESCOVA DE DENTE,UN,2.0,7891528008592
ESCOVA DE DENTE,UN,3.0,7897217400180
ESCOVA DE DENTE,UN,3.0,7891528012582
ESCOVA DE DENTE,UN,3.0,7891024026434
ESCOVA DE DENTE,UN,3.0,7897217400500
ESCOVA DE DENTES,UN,4.0,7891024035825
ESCOVA DE DENTES,UN,4.0,7509546067858
ESPONJA,UN,1.0,7896001004504
ESPONJA,UN,1.0,7896021622009
ESPONJA,UN,1.0,7891040001187
ESPONJA,UN,3.0,7896314707697
ESPONJA,UN,3.0,7896090100026
ESPONJA,UN,4.0,7896021623914
ESPONJA,UN,4.0,7891040198726
ESPONJA,UN,4.0,7896001045446
ESPONJA DE AÇO,,-1,7896090122707
ESPONJA DE AÇO,,-1,7891022850031
ESPONJA DE AÇO,,-1,7891022855029
ESPONJA DE AÇO,,-1,7896098901090
EXTRATO DE TOMATE,G,130.0,7896036095041
EXTRATO DE TOMATE,G,340.0,7896036094983
FARINHA DE MANDIOCA,G,500.0,7891095300389
FARINHA DE MANDIOCA,G,500.0,7891965120154
FARINHA DE MILHO,G,500.0,7891965120215
FARINHA DE MILHO,G,500.0,7896280400394
FARINHA DE TRIGO,KG,1.0,7896005202074
FARINHA DE TRIGO,KG,1.0,7898234850019
FARINHA DE TRIGO,KG,1.0,7896534400323
FARINHA DE TRIGO,KG,1.0,7896534700010
FARINHA DE TRIGO,KG,1.0,8480017336323
FARINHA DE TRIGO,KG,1.0,7891080147951
FARINHA DE TRIGO,KG,1.0,7892020200194
FARINHA DE TRIGO,KG,1.0,7891080147814
FARINHA DE TRIGO,KG,1.0,7891080000119
FARINHA DE TRIGO,KG,1.0,7896534400200
FARINHA DE TRIGO,KG,1.0,7892020200095
FARINHA DE TRIGO,KG,1.0,7892020200231
FARINHA DE TRIGO,KG,1.0,7896534400064
FARINHA DE TRIGO,KG,1.0,7896022200961
FARINHA DE TRIGO,KG,1.0,7896005232705
FAROFA,G,500.0,7891095300488
FAROFA,G,500.0,7896280400110
FAROFA,G,500.0,7896460400237
FAROFA DE MANDIOCA,G,250.0,7896117600195
FAROFA TEMPERADA,,-1,7891095200993
FAROFA TEMPERADA,,-1,7896069511037
FEIJÃO,KG,1.0,7896702324314
FEIJÃO,KG,1.0,7896046400149
FEIJÃO,KG,1.0,7896046400064
FEIJÃO,KG,1.0,7898957777013
FEIJÃO,KG,1.0,7896086421982
FEIJÃO,KG,1.0,7896200115360
FEIJÃO,KG,1.0,7896062602008
FEIJÃO,KG,1.0,7896555300046
FEIJÃO,KG,1.0,7898116880035
FEIJÃO,KG,1.0,7896200115346
FEIJÃO,KG,1.0,7896200115773
FEIJÃO,KG,1.0,7896550720030
FEIJÃO,KG,1.0,7897500200015
FEIJÃO,KG,1.0,7896006744115
FEIJÃO,KG,1.0,7893500050315
FEIJÃO,KG,1.0,7896159010013
FEIJÃO,KG,1.0,7899686700211
FEIJÃO,KG,1.0,7896099100348
FEIJÃO,KG,1.0,7898116880028
FEIJÃO,KG,1.0,7898949924197
FEIJÃO,KG,1.0,7896417000077
FEIJÃO,KG,1.0,7896401100042
FEIJÃO,KG,2.0,7896417000015
FEIJÃO,KG,2.0,7896555300145
FEIJÃO,KG,2.0,7898916153032
FEIJÃO,KG,2.0,7898116880066
FEIJÃO,KG,2.0,7898957777068
FEIJÃO,KG,2.0,7898957777020
FEIJÃO,G,500.0,7896086422231
FEIJÃO,G,500.0,7896006748830
FÓSFORO 40 UN X 10 CAIXAS,,-1,7896080900148
FRALDAS GERIÁTRICAS,UN,7.0,7896061990403
FRALDAS GERIÁTRICAS,UN,7.0,7896104995754
FRALDAS GERIÁTRICAS,UN,7.0,7896012800843
FRALDAS GERIÁTRICAS,UN,8.0,7806500773405
FRALDAS GERIÁTRICAS,UN,8.0,7806500773603
FRALDAS GERIÁTRICAS,UN,8.0,7896012801819
FRALDAS GERIÁTRICAS,UN,8.0,7896012800836
FRALDAS GERIÁTRICAS,UN,8.0,7896012801826
FRALDAS GERIÁTRICAS,UN,8.0,7896104995761
FRALDAS GERIÁTRICAS,UN,9.0,7896012800829
FRALDAS GERIÁTRICAS,UN,9.0,7896104995778
FRALDAS GERIÁTRICAS,UN,10.0,7896104995044
FRALDAS GERIÁTRICAS,UN,20.0,7898138781921
FRALDAS GERIÁTRICAS,UN,20.0,7896012802045
FRALDAS INFANTIS,UN,18.0,7500435122191
FRALDAS INFANTIS,UN,18.0,7896012800379
FRALDAS INFANTIS,UN,20.0,7500435117791
FRALDAS INFANTIS,UN,20.0,7896061990076
FRALDAS INFANTIS,UN,20.0,7896104994306
FRALDAS INFANTIS,UN,20.0,7896012800362
FRALDAS INFANTIS,UN,22.0,7896012800355
FRALDAS INFANTIS,UN,22.0,7896061990069
FRALDAS INFANTIS,UN,22.0,7896104994313
FRALDAS INFANTIS,UN,24.0,7896104994320
FRALDAS INFANTIS,UN,26.0,7506339391329
FRALDAS INFANTIS,UN,32.0,7896110005638
FRALDAS INFANTIS,UN,32.0,7896007548415
FRALDAS INFANTIS,UN,34.0,7506339391305
FRALDAS INFANTIS,UN,36.0,7500435117845
FRALDAS INFANTIS,UN,40.0,7896007548408
FRALDAS INFANTIS,UN,40.0,7896007546787
FRALDAS INFANTIS,UN,44.0,7500435106627
FRALDAS INFANTIS,UN,48.0,7896007548514
FRALDAS INFANTIS,UN,50.0,7898931019023
FUBA,KG,1.0,7891095200467
FUBA,KG,1.0,7896593100011
FUBA,KG,1.0,7896273900023
FUBA,KG,1.0,7896069511297
FUBA,KG,1.0,7896256050158
FUBA,G,500.0,7891965120345
FUBA,G,500.0,7897005100087
FUBA,G,500.0,7896256050141
FUBA,G,500.0,2820593100028
FUBA,G,500.0,7891095200450
FUBA,G,500.0,7896097400228
FUBA,G,500.0,7896069511327
FUBA,G,500.0,7896593100028
FUBA,G,500.0,7896622713021
FUBA,G,500.0,7892300026629
GELATINA,G,30.0,7897190306462
GELATINA,G,30.0,7896005218013
GELATINA,G,35.0,7896327514114
GELATINA,G,35.0,7896327514138
GOIABADA,G,400.0,7896140600018
GUARDANAPO,,-1,7896239300478
GUARDANAPO,,-1,7891172145124
LÂMINA DE BARBEAR,UN,2.0,7891051028791
LÂMINA DE BARBEAR,UN,2.0,7702018874729
LÂMINA DE BARBEAR,UN,2.0,7891051026773
LÂMINA DE BARBEAR,UN,2.0,7501009222743
LÂMINA DE BARBEAR,UN,2.0,7891051026773
LÂMINA DE BARBEAR,UN,2.0,7501009224174
LÂMINA DE BARBEAR,UN,2.0,7501009222729
LÂMINA DE BARBEAR,UN,4.0,7501001109653
LÂMINA DE BARBEAR,UN,4.0,7500435121736
LÂMINA DE BARBEAR,UN,5.0,7500435011266
LÂMINA DE BARBEAR,UN,7.0,7891051040403
LEITE CAIXA,,-1,7898080641298
LEITE CAIXA,,-1,7896569405003
LEITE CAIXA,,-1,7898215151685
LEITE CAIXA,,-1,7898080640611
LEITE CAIXA,,-1,7897380000217
LEITE CAIXA,,-1,7896238101137
LEITE CAIXA,,-1,7891030002354
LEITE CAIXA,,-1,7896569405027
LEITE CAIXA,,-1,7898080641311
LEITE CAIXA,,-1,7898080640628
LEITE CAIXA,,-1,7898080640635
LEITE CAIXA,,-1,7896283800184
LEITE CAIXA,,-1,7898080642097
LEITE CAIXA,,-1,7896283800221
LEITE CAIXA,,-1,7898215151678
LEITE CAIXA,,-1,7898080641304
LEITE CAIXA,,-1,7898215151692
LEITE CAIXA,,-1,7896256600223
LEITE CAIXA,,-1,7896034610017
LEITE CAIXA,,-1,7891000066607
LEITE CAIXA,,-1,7891000066560
LEITE CAIXA,,-1,7897380000767
LEITE CAIXA,,-1,7896283800429
LEITE CAIXA,,-1,7898080640185
LEITE CONDENSADO,,-1,7891030002033
LEITE CONDENSADO,,-1,7891000100103
LEITE CONDENSADO,,-1,7898080640413
LEITE EM PÓ,G,280.0,7891000101506
LEITE EM PÓ,G,400.0,7891000140307
LEITE EM PÓ,G,400.0,7896051130291
LEITE EM PÓ,G,400.0,7891000142202
LEITE EM PÓ,G,400.0,7898215152439
LEITE EM PÓ,G,400.0,7898080640369
LEITE EM PÓ,G,400.0,7898080641694
LEITE EM PÓ,G,400.0,7898080641823
LEITE EM PÓ,G,400.0,7896051130116
LEITE EM PÓ,G,400.0,7891000001080
LEITE EM PÓ,G,400.0,7896051130109
LEITE EM PÓ,G,400.0,7896275970574
LEITE EM PÓ,G,400.0,7898309100100
LEITE EM PÓ,G,400.0,7898215152484
LEITE EM PÓ,G,400.0,7793940463006
LEITE EM PÓ,G,800.0,7891000071397
LEITE EM PÓ,G,800.0,7896051130093
LENÇOS UMIDECIDOS 1PCTE,,-1,7898138782003
LENÇOS UMIDECIDOS 1PCTE,,-1,7891150035539
LENTILHA,G,500.0,7891095100552
LIMPADOR,L,1.0,7894650004265
LIMPADOR,L,1.0,7891035215339
LIMPADOR,ML,500.0,7891035285189
LIMPADOR,ML,500.0,7894650013908
LIMPADOR,ML,500.0,7894650002698
LIMPADOR,ML,500.0,7891024037157
MACARRÃO,G,500.0,7896205788156
MACARRÃO,G,500.0,7896022200299
MACARRÃO,G,500.0,7896205754458
MACARRÃO,G,500.0,7896022200206
MACARRÃO,G,500.0,7896763621155
MACARRÃO,G,500.0,7896763621094
MACARRÃO,G,500.0,7896205722198
MACARRÃO,G,500.0,7896763621018
MACARRÃO,G,500.0,7896022200213
MACARRÃO,G,500.0,7896022200152
MACARRÃO,G,500.0,7896005281697
MACARRÃO,G,500.0,7896205756407
MACARRÃO,G,500.0,7896005286593
MACARRÃO,G,500.0,7896022200282
MACARRÃO,G,500.0,7896005286524
MACARRÃO,G,500.0,8000139923524
MACARRÃO,G,500.0,7896022200732
MACARRÃO,G,500.0,7896763621001
MACARRÃO,G,500.0,7896205722013
MACARRÃO,G,500.0,7896022204495
MACARRÃO,G,500.0,7896022200879
MACARRÃO,G,500.0,7896005275399
MACARRÃO,G,500.0,7896022203610
MACARRÃO,G,500.0,7896205756360
MACARRÃO,G,500.0,7896205722211
MACARRÃO,G,500.0,7896763621223
MACARRÃO,G,500.0,7896005208151
MACARRÃO,G,500.0,7896022200534
MACARRÃO,G,500.0,7896022202989
MACARRÃO,G,500.0,7896022205478
MACARRÃO,G,500.0,7896205756391
MACARRÃO,G,500.0,7896022200176
MACARRÃO,G,500.0,7896022200145
MACARRÃO,G,500.0,7896022203443
MACARRÃO,G,500.0,7896022200572
MACARRÃO,G,500.0,7896022200039
MACARRÃO,G,500.0,7896022200480
MACARRÃO,G,500.0,7896022200626
MACARRÃO,G,500.0,7896205722068
MACARRÃO,G,500.0,7896763621056
MACARRÃO,G,500.0,7896022200350
MACARRÃO,G,500.0,7896022200435
MACARRÃO,G,500.0,7896022200022
MACARRÃO,G,500.0,7896763625030
MACARRÃO,G,500.0,7896022201326
MACARRÃO,G,500.0,7896022200169
MACARRÃO,G,500.0,7896022200275
MACARRÃO,G,500.0,7896038305193
MACARRÃO,G,500.0,7896005286579
MACARRÃO,G,500.0,7896022200756
MACARRÃO,G,500.0,7898951850064
MACARRÃO,G,500.0,7896022200268
MACARRÃO,G,500.0,7896022200381
MACARRÃO,G,500.0,7896205722044
MACARRÃO,G,500.0,7896005286555
MACARRÃO,G,500.0,7896005281710
MACARRÃO,G,500.0,7897721410095
MACARRÃO,G,500.0,7896205756377
MACARRÃO,G,500.0,7896022202996
MACARRÃO,G,500.0,7896005208182
MACARRÃO,G,500.0,7896205744046
MACARRÃO,G,500.0,7897721410071
MACARRÃO LASANHA,G,200.0,7896005271377
MACARRÃO LASANHA,G,200.0,7896022203870
MAIONESE,G,500.0,7896036091326
MAIONESE,G,500.0,7891080803918
MASSA LASANHA,G,500.0,7896022200121
MILHO + ERVILHA,LATA,1.0,7898905153012
MILHO + ERVILHA,LATA,1.0,7898930141084
MILHO + ERVILHA,LATA,1.0,7896292308077
MILHO CONSERVA,LATA,1.0,7896102589122
MILHO CONSERVA,LATA,1.0,7891150058903
MILHO CONSERVA SACHE,,-1,7897517209025
MILHO CONSERVA SACHE,,-1,7896292311091
MILHO CONSERVA,LATA,1.0,7898930141015
MILHO CONSERVA,LATA,1.0,7896102501155
MILHO CONSERVA,LATA,1.0,7898905153258
MILHO CONSERVA,LATA,1.0,7897517209001
MILHO CONSERVA,LATA,1.0,7896292300507
MILHO DE PIPOCA,,-1,7891965220441
MILHO DE PIPOCA,,-1,7896280400707
MILHO DE PIPOCA,G,500.0,7896069511877
MIOJO,G,80.0,7891079000229
MIOJO,G,80.0,7891079000434
MIOJO,G,80.0,7891079000427
MIOJO,G,80.0,7891079001561
MIOJO,G,80.0,7896022201852
MIOJO,G,80.0,7896022201890
MIOJO,G,80.0,7896205755349
MIOJO,G,80.0,7896022201913
MIOJO,G,80.0,7896022201906
MIOJO,G,80.0,7891203057525
MISTURA DE BOLO,G,400.0,7896022204211
MOLHO DE TOMATE,G,130.0,7896102502183
MOLHO DE TOMATE,G,130.0,7896036097335
MOLHO DE TOMATE,G,300.0,7896036096062
MOLHO DE TOMATE,G,340.0,7898920223363
MOLHO DE TOMATE,G,340.0,7898902299263
MOLHO DE TOMATE,G,340.0,7896036095904
MOLHO DE TOMATE,G,340.0,7896025802490
MOLHO DE TOMATE,G,340.0,7896102509410
MOLHO DE TOMATE,G,340.0,7898045701111
MOLHO DE TOMATE,G,340.0,7896036095003
MOLHO DE TOMATE,G,340.0,7891080170591
MOLHO DE TOMATE,G,340.0,7891032015215
MOLHO DE TOMATE,G,340.0,7897517206086
MOLHO DE TOMATE,G,340.0,7898905153630
MOLHO DE TOMATE,G,340.0,7891300908676
MOLHO DE TOMATE,G,340.0,7896292303003
MOLHO DE TOMATE,G,340.0,7897517206178
MOLHO DE TOMATE,G,340.0,7891032015307
MOLHO DE TOMATE,G,340.0,7896102502312
MOLHO DE TOMATE,G,340.0,7896102502299
MOLHO DE TOMATE,G,340.0,7896036094976
MOLHO DE TOMATE,G,340.0,7896102593051
MOLHO DE TOMATE,G,340.0,7896102592993
MOLHO DE TOMATE,G,520.0,7896102502961
MOLHO DE TOMATE,G,520.0,7896036098288
MOLHO DE TOMATE,G,520.0,7896036095119
MOLHO DE TOMATE,G,390.0,7891032015222
MULTIUSO,,-1,7896098901137
MULTIUSO 3UN,ML,500.0,7891035800344
MULTIUSO,ML,500.0,7891035800214
MULTIUSO,ML,500.0,7891035210006
MULTIUSO,ML,500.0,7896056400870
MULTIUSO,ML,500.0,7891035210433
MULTIUSO,ML,500.0,7891035209000
MULTIUSO,ML,500.0,7891242211506
MULTIUSO,ML,500.0,7896098900857
